5.1769364158E-01,8.4183938784E-01,5.9616556301E-03
5.1691232565E-01,8.4233819196E-01,6.0036065669E-03
5.1613073596E-01,8.4283654696E-01,6.0455539370E-03
5.1534887291E-01,8.4333445261E-01,6.0874977236E-03
5.1456673692E-01,8.4383190868E-01,6.1294379099E-03
5.1378432840E-01,8.4432891494E-01,6.1713744791E-03
5.1300164775E-01,8.4482547116E-01,6.2133074139E-03
5.1221869539E-01,8.4532157711E-01,6.2552366973E-03
5.1143547172E-01,8.4581723258E-01,6.2971623121E-03
5.1065197717E-01,8.4631243732E-01,6.3390842409E-03
5.0986821215E-01,8.4680719112E-01,6.3810024662E-03
5.0908417706E-01,8.4730149374E-01,6.4229169707E-03
5.0829987233E-01,8.4779534497E-01,6.4648277366E-03
5.0751529837E-01,8.4828874458E-01,6.5067347464E-03
5.0673045560E-01,8.4878169235E-01,6.5486379822E-03
5.0594534443E-01,8.4927418804E-01,6.5905374262E-03
5.0515996529E-01,8.4976623145E-01,6.6324330605E-03
5.0437431859E-01,8.5025782234E-01,6.6743248672E-03
5.0358840475E-01,8.5074896050E-01,6.7162128282E-03
5.0280222420E-01,8.5123964570E-01,6.7580969254E-03
5.0201577734E-01,8.5172987772E-01,6.7999771406E-03
5.0122906461E-01,8.5221965634E-01,6.8418534556E-03
5.0044208643E-01,8.5270898135E-01,6.8837258520E-03
4.9965484321E-01,8.5319785252E-01,6.9255943114E-03
4.9886733539E-01,8.5368626964E-01,6.9674588156E-03
4.9807956338E-01,8.5417423248E-01,7.0093193459E-03
4.9729152761E-01,8.5466174084E-01,7.0511758839E-03
4.9650322851E-01,8.5514879449E-01,7.0930284109E-03
4.9571466650E-01,8.5563539321E-01,7.1348769083E-03
4.9492584200E-01,8.5612153680E-01,7.1767213575E-03
4.9413675546E-01,8.5660722503E-01,7.2185617396E-03
4.9334740728E-01,8.5709245770E-01,7.2603980359E-03
4.9255779790E-01,8.5757723459E-01,7.3022302275E-03
4.9176792776E-01,8.5806155548E-01,7.3440582956E-03
4.9097779727E-01,8.5854542016E-01,7.3858822213E-03
4.9018740686E-01,8.5902882843E-01,7.4277019855E-03
4.8939675698E-01,8.5951178007E-01,7.4695175693E-03
4.8860584804E-01,8.5999427487E-01,7.5113289537E-03
4.8781468048E-01,8.6047631262E-01,7.5531361195E-03
4.8702325474E-01,8.6095789311E-01,7.5949390476E-03
4.8623157124E-01,8.6143901614E-01,7.6367377189E-03
4.8543963041E-01,8.6191968149E-01,7.6785321142E-03
4.8464743270E-01,8.6239988895E-01,7.7203222143E-03
4.8385497852E-01,8.6287963833E-01,7.7621079999E-03
4.8306226833E-01,8.6335892941E-01,7.8038894516E-03
4.8226930255E-01,8.6383776199E-01,7.8456665503E-03
4.8147608162E-01,8.6431613587E-01,7.8874392766E-03
4.8068260597E-01,8.6479405084E-01,7.9292076110E-03
4.7988887604E-01,8.6527150670E-01,7.9709715342E-03
4.7909489227E-01,8.6574850324E-01,8.0127310268E-03
4.7830065509E-01,8.6622504026E-01,8.0544860692E-03
4.7750616494E-01,8.6670111757E-01,8.0962366421E-03
4.7671142226E-01,8.6717673496E-01,8.1379827258E-03
4.7591642749E-01,8.6765189222E-01,8.1797243009E-03
4.7512118107E-01,8.6812658918E-01,8.2214613479E-03
4.7432568343E-01,8.6860082561E-01,8.2631938471E-03
4.7352993502E-01,8.6907460133E-01,8.3049217789E-03
4.7273393627E-01,8.6954791614E-01,8.3466451238E-03
4.7193768764E-01,8.7002076984E-01,8.3883638620E-03
4.7114118955E-01,8.7049316224E-01,8.4300779740E-03
4.7034444245E-01,8.7096509313E-01,8.4717874401E-03
4.6954744678E-01,8.7143656234E-01,8.5134922406E-03
4.6875020298E-01,8.7190756966E-01,8.5551923558E-03
4.6795271150E-01,8.7237811489E-01,8.5968877659E-03
4.6715497278E-01,8.7284819786E-01,8.6385784512E-03
4.6635698726E-01,8.7331781836E-01,8.6802643920E-03
4.6555875539E-01,8.7378697621E-01,8.7219455686E-03
4.6476027761E-01,8.7425567121E-01,8.7636219610E-03
4.6396155437E-01,8.7472390318E-01,8.8052935495E-03
4.6316258610E-01,8.7519167192E-01,8.8469603144E-03
4.6236337327E-01,8.7565897725E-01,8.8886222358E-03
4.6156391630E-01,8.7612581899E-01,8.9302792938E-03
4.6076421565E-01,8.7659219693E-01,8.9719314687E-03
4.5996427177E-01,8.7705811091E-01,9.0135787406E-03
4.5916408510E-01,8.7752356073E-01,9.0552210896E-03
4.5836365609E-01,8.7798854621E-01,9.0968584958E-03
4.5756298518E-01,8.7845306717E-01,9.1384909394E-03
4.5676207283E-01,8.7891712341E-01,9.1801184005E-03
4.5596091948E-01,8.7938071477E-01,9.2217408591E-03
4.5515952558E-01,8.7984384106E-01,9.2633582954E-03
4.5435789158E-01,8.8030650209E-01,9.3049706896E-03
4.5355601793E-01,8.8076869770E-01,9.3465780215E-03
4.5275390508E-01,8.8123042769E-01,9.3881802714E-03
4.5195155348E-01,8.8169169189E-01,9.4297774193E-03
4.5114896358E-01,8.8215249012E-01,9.4713694453E-03
4.5034613583E-01,8.8261282220E-01,9.5129563293E-03
4.4954307068E-01,8.8307268797E-01,9.5545380516E-03
4.4873976858E-01,8.8353208724E-01,9.5961145921E-03
4.4793622999E-01,8.8399101983E-01,9.6376859309E-03
4.4713245535E-01,8.8444948558E-01,9.6792520480E-03
4.4632844512E-01,8.8490748431E-01,9.7208129235E-03
4.4552419975E-01,8.8536501584E-01,9.7623685374E-03
4.4471971969E-01,8.8582208001E-01,9.8039188697E-03
4.4391500540E-01,8.8627867664E-01,9.8454639006E-03
4.4311005733E-01,8.8673480557E-01,9.8870036099E-03
4.4230487594E-01,8.8719046662E-01,9.9285379778E-03
4.4149946167E-01,8.8764565962E-01,9.9700669843E-03
4.4069381499E-01,8.8810038441E-01,1.0011590609E-02
4.3988793634E-01,8.8855464082E-01,1.0053108833E-02
4.3908182618E-01,8.8900842868E-01,1.0094621636E-02
4.3827548497E-01,8.8946174783E-01,1.0136128997E-02
4.3746891317E-01,8.8991459810E-01,1.0177630896E-02
4.3666211122E-01,8.9036697932E-01,1.0219127315E-02
4.3585507958E-01,8.9081889134E-01,1.0260618233E-02
4.3504781872E-01,8.9127033399E-01,1.0302103629E-02
4.3424032908E-01,8.9172130710E-01,1.0343583484E-02
4.3343261113E-01,8.9217181052E-01,1.0385057778E-02
4.3262466532E-01,8.9262184408E-01,1.0426526491E-02
4.3181649210E-01,8.9307140763E-01,1.0467989603E-02
4.3100809194E-01,8.9352050100E-01,1.0509447094E-02
4.3019946530E-01,8.9396912404E-01,1.0550898944E-02
4.2939061263E-01,8.9441727659E-01,1.0592345134E-02
4.2858153439E-01,8.9486495850E-01,1.0633785643E-02
4.2777223103E-01,8.9531216959E-01,1.0675220450E-02
4.2696270303E-01,8.9575890973E-01,1.0716649538E-02
4.2615295083E-01,8.9620517876E-01,1.0758072884E-02
4.2534297490E-01,8.9665097652E-01,1.0799490471E-02
4.2453277569E-01,8.9709630286E-01,1.0840902276E-02
4.2372235367E-01,8.9754115762E-01,1.0882308282E-02
4.2291170930E-01,8.9798554066E-01,1.0923708467E-02
4.2210084303E-01,8.9842945182E-01,1.0965102812E-02
4.2128975533E-01,8.9887289096E-01,1.1006491297E-02
4.2047844665E-01,8.9931585792E-01,1.1047873903E-02
4.1966691747E-01,8.9975835256E-01,1.1089250608E-02
4.1885516823E-01,9.0020037473E-01,1.1130621394E-02
4.1804319940E-01,9.0064192428E-01,1.1171986240E-02
4.1723101145E-01,9.0108300106E-01,1.1213345127E-02
4.1641860483E-01,9.0152360493E-01,1.1254698035E-02
4.1560598001E-01,9.0196373575E-01,1.1296044943E-02
4.1479313745E-01,9.0240339337E-01,1.1337385833E-02
4.1398007761E-01,9.0284257765E-01,1.1378720683E-02
4.1316680095E-01,9.0328128844E-01,1.1420049475E-02
4.1235330794E-01,9.0371952561E-01,1.1461372189E-02
4.1153959904E-01,9.0415728901E-01,1.1502688805E-02
4.1072567472E-01,9.0459457850E-01,1.1543999302E-02
4.0991153543E-01,9.0503139395E-01,1.1585303662E-02
4.0909718164E-01,9.0546773521E-01,1.1626601864E-02
4.0828261381E-01,9.0590360215E-01,1.1667893889E-02
4.0746783242E-01,9.0633899463E-01,1.1709179717E-02
4.0665283792E-01,9.0677391251E-01,1.1750459328E-02
4.0583763077E-01,9.0720835567E-01,1.1791732702E-02
4.0502221145E-01,9.0764232395E-01,1.1832999820E-02
4.0420658041E-01,9.0807581724E-01,1.1874260662E-02
4.0339073812E-01,9.0850883539E-01,1.1915515208E-02
4.0257468506E-01,9.0894137828E-01,1.1956763439E-02
4.0175842167E-01,9.0937344577E-01,1.1998005334E-02
4.0094194843E-01,9.0980503773E-01,1.2039240875E-02
4.0012526581E-01,9.1023615404E-01,1.2080470041E-02
3.9930837426E-01,9.1066679456E-01,1.2121692813E-02
3.9849127426E-01,9.1109695916E-01,1.2162909171E-02
3.9767396628E-01,9.1152664772E-01,1.2204119096E-02
3.9685645077E-01,9.1195586011E-01,1.2245322568E-02
3.9603872820E-01,9.1238459621E-01,1.2286519567E-02
3.9522079905E-01,9.1281285588E-01,1.2327710073E-02
3.9440266377E-01,9.1324063900E-01,1.2368894068E-02
3.9358432284E-01,9.1366794546E-01,1.2410071532E-02
3.9276577672E-01,9.1409477512E-01,1.2451242444E-02
3.9194702588E-01,9.1452112787E-01,1.2492406786E-02
3.9112807079E-01,9.1494700359E-01,1.2533564538E-02
3.9030891191E-01,9.1537240214E-01,1.2574715680E-02
3.8948954971E-01,9.1579732342E-01,1.2615860193E-02
3.8866998466E-01,9.1622176730E-01,1.2656998058E-02
3.8785021723E-01,9.1664573367E-01,1.2698129254E-02
3.8703024789E-01,9.1706922240E-01,1.2739253763E-02
3.8621007710E-01,9.1749223339E-01,1.2780371565E-02
3.8538970534E-01,9.1791476651E-01,1.2821482640E-02
3.8456913307E-01,9.1833682165E-01,1.2862586969E-02
3.8374836075E-01,9.1875839870E-01,1.2903684533E-02
3.8292738887E-01,9.1917949753E-01,1.2944775312E-02
3.8210621788E-01,9.1960011805E-01,1.2985859288E-02
3.8128484826E-01,9.2002026014E-01,1.3026936439E-02
3.8046328047E-01,9.2043992367E-01,1.3068006748E-02
3.7964151500E-01,9.2085910856E-01,1.3109070195E-02
3.7881955229E-01,9.2127781468E-01,1.3150126760E-02
3.7799739283E-01,9.2169604193E-01,1.3191176424E-02
3.7717503708E-01,9.2211379019E-01,1.3232219168E-02
3.7635248552E-01,9.2253105937E-01,1.3273254972E-02
3.7552973861E-01,9.2294784935E-01,1.3314283818E-02
3.7470679682E-01,9.2336416003E-01,1.3355305686E-02
3.7388366063E-01,9.2377999130E-01,1.3396320557E-02
3.7306033050E-01,9.2419534306E-01,1.3437328411E-02
3.7223680691E-01,9.2461021520E-01,1.3478329229E-02
3.7141309032E-01,9.2502460763E-01,1.3519322993E-02
3.7058918120E-01,9.2543852024E-01,1.3560309683E-02
3.6976508003E-01,9.2585195293E-01,1.3601289279E-02
3.6894078727E-01,9.2626490560E-01,1.3642261763E-02
3.6811630340E-01,9.2667737815E-01,1.3683227116E-02
3.6729162889E-01,9.2708937048E-01,1.3724185318E-02
3.6646676421E-01,9.2750088249E-01,1.3765136350E-02
3.6564170982E-01,9.2791191409E-01,1.3806080193E-02
3.6481646621E-01,9.2832246518E-01,1.3847016829E-02
3.6399103383E-01,9.2873253566E-01,1.3887946238E-02
3.6316541317E-01,9.2914212545E-01,1.3928868401E-02
3.6233960470E-01,9.2955123443E-01,1.3969783299E-02
3.6151360888E-01,9.2995986253E-01,1.4010690913E-02
3.6068742619E-01,9.3036800965E-01,1.4051591224E-02
3.5986105709E-01,9.3077567569E-01,1.4092484213E-02
3.5903450207E-01,9.3118286057E-01,1.4133369861E-02
3.5820776158E-01,9.3158956419E-01,1.4174248150E-02
3.5738083612E-01,9.3199578648E-01,1.4215119060E-02
3.5655372613E-01,9.3240152733E-01,1.4255982572E-02
3.5572643211E-01,9.3280678666E-01,1.4296838668E-02
3.5489895451E-01,9.3321156438E-01,1.4337687329E-02
3.5407129381E-01,9.3361586041E-01,1.4378528535E-02
3.5324345049E-01,9.3401967466E-01,1.4419362268E-02
3.5241542501E-01,9.3442300705E-01,1.4460188510E-02
3.5158721785E-01,9.3482585749E-01,1.4501007241E-02
3.5075882948E-01,9.3522822590E-01,1.4541818443E-02
3.4993026038E-01,9.3563011220E-01,1.4582622096E-02
3.4910151100E-01,9.3603151630E-01,1.4623418183E-02
3.4827258183E-01,9.3643243813E-01,1.4664206684E-02
3.4744347335E-01,9.3683287760E-01,1.4704987581E-02
3.4661418601E-01,9.3723283464E-01,1.4745760855E-02
3.4578472030E-01,9.3763230916E-01,1.4786526488E-02
3.4495507668E-01,9.3803130109E-01,1.4827284460E-02
3.4412525563E-01,9.3842981036E-01,1.4868034753E-02
3.4329525763E-01,9.3882783688E-01,1.4908777349E-02
3.4246508314E-01,9.3922538058E-01,1.4949512229E-02
3.4163473263E-01,9.3962244139E-01,1.4990239375E-02
3.4080420659E-01,9.4001901923E-01,1.5030958767E-02
